Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.45263157894736844; um 
1,0.6450,3.489138935799E+01,1.454533045181E-01,9.741372569271E+00
1,0.6460,3.481118659415E+01,1.442545426701E-01,9.726293045170E+00
1,0.6470,3.473120518022E+01,1.430594864230E-01,9.711260134744E+00
1,0.6480,3.465144670158E+01,1.418681186210E-01,9.696273622191E+00
1,0.6490,3.457191487221E+01,1.406804222144E-01,9.681333293035E+00
1,0.6500,3.449259679972E+01,1.394963802583E-01,9.666438934122E+00
1,0.6510,3.441454120035E+01,1.383816067262E-01,9.651590333609E+00
1,0.6520,3.433669620903E+01,1.372702527448E-01,9.636787280950E+00
1,0.6530,3.425906875745E+01,1.361623026040E-01,9.622029566891E+00
1,0.6540,3.418165760242E+01,1.350577406900E-01,9.607316983455E+00
1,0.6550,3.410445365714E+01,1.339565514841E-01,9.592649323938E+00
1,0.6560,3.402746691117E+01,1.328587195624E-01,9.578026382896E+00
1,0.6570,3.395068623370E+01,1.317642295948E-01,9.563447956133E+00
1,0.6580,3.387411905927E+01,1.306730663444E-01,9.548913840698E+00
1,0.6590,3.379775753080E+01,1.295852146669E-01,9.534423834870E+00
1,0.6600,3.372160751890E+01,1.285006595096E-01,9.519977738151E+00
1,0.6610,3.364668462734E+01,1.275885851522E-01,9.505575351255E+00
1,0.6620,3.357196150445E+01,1.266792663065E-01,9.491216476102E+00
1,0.6630,3.349744623847E+01,1.257726905041E-01,9.476900915806E+00
1,0.6640,3.342313386532E+01,1.248688453517E-01,9.462628474668E+00
1,0.6650,3.334902269198E+01,1.239677185306E-01,9.448398958165E+00
1,0.6660,3.327510313048E+01,1.230692977960E-01,9.434212172942E+00
1,0.6670,3.320138683113E+01,1.221735709767E-01,9.420067926806E+00
1,0.6680,3.312786748476E+01,1.212805259742E-01,9.405966028712E+00
1,0.6690,3.305454491209E+01,1.203901507625E-01,9.391906288759E+00
1,0.6700,3.298142328713E+01,1.195024333871E-01,9.377888518178E+00
1,0.6710,3.290848593728E+01,1.185396414913E-01,9.363912529329E+00
1,0.6720,3.283575061839E+01,1.175797150475E-01,9.349978135684E+00
1,0.6730,3.276320287989E+01,1.166226412826E-01,9.336085151827E+00
1,0.6740,3.269085163529E+01,1.156684074991E-01,9.322233393442E+00
1,0.6750,3.261868528396E+01,1.147170010751E-01,9.308422677303E+00
1,0.6760,3.254671418864E+01,1.137684094629E-01,9.294652821272E+00
1,0.6770,3.247493208404E+01,1.128226201894E-01,9.280923644283E+00
1,0.6780,3.240333364341E+01,1.118796208547E-01,9.267234966342E+00
1,0.6790,3.233192790496E+01,1.109393991321E-01,9.253586608512E+00
1,0.6800,3.226070567902E+01,1.100019427676E-01,9.239978392911E+00
1,0.6810,3.219067269795E+01,1.091908734748E-01,9.226410142701E+00
1,0.6820,3.212082216125E+01,1.083821826843E-01,9.212881682082E+00
1,0.6830,3.205115143624E+01,1.075758599489E-01,9.199392836281E+00
1,0.6840,3.198166747042E+01,1.067718948823E-01,9.185943431549E+00
1,0.6850,3.191235837542E+01,1.059702771589E-01,9.172533295153E+00
1,0.6860,3.184322801024E+01,1.051709965134E-01,9.159162255364E+00
1,0.6870,3.177427981460E+01,1.043740427403E-01,9.145830141455E+00
1,0.6880,3.170550304308E+01,1.035794056933E-01,9.132536783691E+00
1,0.6890,3.163690888026E+01,1.027870752850E-01,9.119282013323E+00
1,0.6900,3.156848827477E+01,1.019970414865E-01,9.106065662579E+00
1,0.6910,3.150222369615E+01,1.012374822786E-01,9.092887564659E+00
1,0.6920,3.143612743619E+01,1.004801183286E-01,9.079747553728E+00
1,0.6930,3.137019955279E+01,9.972494013304E-02,9.066645464906E+00
1,0.6940,3.130444710367E+01,9.897193824355E-02,9.053581134265E+00
1,0.6950,3.123885656259E+01,9.822110326597E-02,9.040554398820E+00
1,0.6960,3.117343438362E+01,9.747242586017E-02,9.027565096522E+00
1,0.6970,3.110817507500E+01,9.672589673961E-02,9.014613066255E+00
1,0.6980,3.104308082150E+01,9.598150667096E-02,9.001698147822E+00
1,0.6990,3.097815813818E+01,9.523924647376E-02,8.988820181945E+00
1,0.7000,3.091338956872E+01,9.449910701998E-02,8.975979010257E+00
1,0.7010,3.084781614480E+01,9.394213535809E-02,8.963174475292E+00
1,0.7020,3.078239872869E+01,9.338675051004E-02,8.950406420484E+00
1,0.7030,3.071715203515E+01,9.283294570424E-02,8.937674690156E+00
1,0.7040,3.065206194374E+01,9.228071420755E-02,8.924979129516E+00
1,0.7050,3.058713070251E+01,9.173004932503E-02,8.912319584652E+00
1,0.7060,3.052237032517E+01,9.118094439968E-02,8.899695902521E+00
1,0.7070,3.045776426732E+01,9.063339281218E-02,8.887107930947E+00
1,0.7080,3.039332209726E+01,9.008738798057E-02,8.874555518615E+00
1,0.7090,3.032904000925E+01,8.954292336005E-02,8.862038515063E+00
1,0.7100,3.026491275902E+01,8.899999244268E-02,8.849556770675E+00
1,0.7110,3.020288625781E+01,8.849367208440E-02,8.837110136680E+00
1,0.7120,3.014100955549E+01,8.798877397431E-02,8.824698465140E+00
1,0.7130,3.007928467449E+01,8.748529212820E-02,8.812321608948E+00
1,0.7140,3.001771140053E+01,8.698322059539E-02,8.799979421820E+00
1,0.7150,2.995628912138E+01,8.648255345848E-02,8.787671758293E+00
1,0.7160,2.989501708879E+01,8.598328483312E-02,8.775398473715E+00
1,0.7170,2.983389626431E+01,8.548540886780E-02,8.763159424239E+00
1,0.7180,2.977292165107E+01,8.498891974362E-02,8.750954466824E+00
1,0.7190,2.971209855548E+01,8.449381167402E-02,8.738783459221E+00
1,0.7200,2.965142526475E+01,8.400007890461E-02,8.726646259972E+00
1,0.7210,2.959089444560E+01,8.329133361698E-02,8.714542728404E+00
1,0.7220,2.953051170417E+01,8.258455161270E-02,8.702472724625E+00
1,0.7230,2.947027495498E+01,8.187972474535E-02,8.690436109515E+00
1,0.7240,2.941018054680E+01,8.117684491356E-02,8.678432744723E+00
1,0.7250,2.935023595804E+01,8.047590406061E-02,8.666462492661E+00
1,0.7260,2.929043221967E+01,7.977689417419E-02,8.654525216501E+00
1,0.7270,2.923077362900E+01,7.907980728609E-02,8.642620780164E+00
1,0.7280,2.917125599482E+01,7.838463547186E-02,8.630749048324E+00
1,0.7290,2.911187647097E+01,7.769137085053E-02,8.618909886392E+00
1,0.7300,2.905264398576E+01,7.700000558433E-02,8.607103160520E+00
1,0.7310,2.899450111874E+01,7.639261726781E-02,8.595328737592E+00
1,0.7320,2.893649372078E+01,7.578688848221E-02,8.583586485218E+00
1,0.7330,2.887862353781E+01,7.518281243545E-02,8.571876271732E+00
1,0.7340,2.882089149233E+01,7.458038237247E-02,8.560197966185E+00
1,0.7350,2.876329515969E+01,7.397959157496E-02,8.548551438340E+00
1,0.7360,2.870584134494E+01,7.338043336115E-02,8.536936558668E+00
1,0.7370,2.864851292426E+01,7.278290108550E-02,8.525353198344E+00
1,0.7380,2.859132266012E+01,7.218698813851E-02,8.513801229241E+00
1,0.7390,2.853426915835E+01,7.159268794645E-02,8.502280523924E+00
1,0.7400,2.847734758416E+01,7.099999397113E-02,8.490790955648E+00
1,0.7410,2.842055763260E+01,7.044332579918E-02,8.479332398353E+00
1,0.7420,2.836389768905E+01,6.988815808052E-02,8.467904726657E+00
1,0.7430,2.830737124195E+01,6.933448475680E-02,8.456507815854E+00
1,0.7440,2.825098127763E+01,6.878229980222E-02,8.445141541908E+00
1,0.7450,2.819471597398E+01,6.823159722337E-02,8.433805781449E+00
1,0.7460,2.813858216038E+01,6.768237105893E-02,8.422500411769E+00
1,0.7470,2.808257890285E+01,6.713461537954E-02,8.411225310816E+00
1,0.7480,2.802670429480E+01,6.658832428753E-02,8.399980357192E+00
1,0.7490,2.797095910795E+01,6.604349191673E-02,8.388765430146E+00
1,0.7500,2.791533912767E+01,6.550011243224E-02,8.377580409573E+00
1,0.7510,2.786077746674E+01,6.489292191390E-02,8.366425176005E+00
1,0.7520,2.780634311297E+01,6.428734626396E-02,8.355299610611E+00
1,0.7530,2.775203273299E+01,6.368337904869E-02,8.344203595192E+00
1,0.7540,2.769784403445E+01,6.308101386846E-02,8.333137012175E+00
1,0.7550,2.764377784316E+01,6.248024435759E-02,8.322099744609E+00
1,0.7560,2.758983496469E+01,6.188106418404E-02,8.311091676163E+00
1,0.7570,2.753602045857E+01,6.128346704927E-02,8.300112691122E+00
1,0.7580,2.748232255495E+01,6.068744668793E-02,8.289162674379E+00
1,0.7590,2.742874726625E+01,6.009299686774E-02,8.278241511436E+00
1,0.7600,2.737528714613E+01,5.950011138917E-02,8.267349088394E+00
1,0.7610,2.732196126296E+01,5.904476839808E-02,8.256485291957E+00
1,0.7620,2.726874029803E+01,5.859062053295E-02,8.245650009422E+00
1,0.7630,2.721564720202E+01,5.813766309473E-02,8.234843128676E+00
1,0.7640,2.716267060935E+01,5.768589140896E-02,8.224064538193E+00
1,0.7650,2.710981249605E+01,5.723530082564E-02,8.213314127032E+00
1,0.7660,2.705707351864E+01,5.678588671903E-02,8.202591784830E+00
1,0.7670,2.700444909996E+01,5.633764448755E-02,8.191897401799E+00
1,0.7680,2.695194113971E+01,5.589056955354E-02,8.181230868723E+00
1,0.7690,2.689955485965E+01,5.544465736318E-02,8.170592076957E+00
1,0.7700,2.684727696793E+01,5.499990338630E-02,8.159980918415E+00
1,0.7710,2.679603303115E+01,5.464586499241E-02,8.149397285577E+00
1,0.7720,2.674489964852E+01,5.429274379642E-02,8.138841071476E+00
1,0.7730,2.669387841678E+01,5.394053623872E-02,8.128312169702E+00
1,0.7740,2.664296826205E+01,5.358923877807E-02,8.117810474392E+00
1,0.7750,2.659217249368E+01,5.323884789151E-02,8.107335880232E+00
1,0.7760,2.654149012232E+01,5.288936007425E-02,8.096888282448E+00
1,0.7770,2.649091355092E+01,5.254077183952E-02,8.086467576808E+00
1,0.7780,2.644044654757E+01,5.219307971851E-02,8.076073659614E+00
1,0.7790,2.639009186277E+01,5.184628026020E-02,8.065706427702E+00
1,0.7800,2.633984813197E+01,5.150037003127E-02,8.055365778435E+00
1,0.7810,2.628971065092E+01,5.098446871980E-02,8.045051609705E+00
1,0.7820,2.623968683749E+01,5.046988684902E-02,8.034763819923E+00
1,0.7830,2.618976637749E+01,4.995661936360E-02,8.024502308020E+00
1,0.7840,2.613995693834E+01,4.944466123402E-02,8.014266973443E+00
1,0.7850,2.609025196402E+01,4.893400745635E-02,8.004057716152E+00
1,0.7860,2.604065445389E+01,4.842465305217E-02,7.993874436615E+00
1,0.7870,2.599115960313E+01,4.791659306833E-02,7.983717035806E+00
1,0.7880,2.594177750750E+01,4.740982257684E-02,7.973585415203E+00
1,0.7890,2.589249385161E+01,4.690433667467E-02,7.963479476780E+00
1,0.7900,2.584331860196E+01,4.640013048365E-02,7.953399123012E+00
1,0.7910,2.579425079274E+01,4.600570523281E-02,7.943344256864E+00
1,0.7920,2.574528430455E+01,4.561227600532E-02,7.933314781792E+00
1,0.7930,2.569641856040E+01,4.521983903314E-02,7.923310601740E+00
1,0.7940,2.564766206882E+01,4.482839056719E-02,7.913331621133E+00
1,0.7950,2.559900582955E+01,4.443792687725E-02,7.903377744880E+00
1,0.7960,2.555044926838E+01,4.404844425186E-02,7.893448878366E+00
1,0.7970,2.550200113118E+01,4.365993899817E-02,7.883544927452E+00
1,0.7980,2.545365142468E+01,4.327240744187E-02,7.873665798471E+00
1,0.7990,2.540540154207E+01,4.288584592700E-02,7.863811398222E+00
1,0.8000,2.535725317880E+01,4.250025081593E-02,7.853981633974E+00
1,0.8010,2.531009388286E+01,4.212103097087E-02,7.844176413458E+00
1,0.8020,2.526303330140E+01,4.174275681122E-02,7.834395644862E+00
1,0.8030,2.521606776889E+01,4.136542480389E-02,7.824639236836E+00
1,0.8040,2.516920227111E+01,4.098903143340E-02,7.814907098482E+00
1,0.8050,2.512243772810E+01,4.061357320171E-02,7.805199139354E+00
1,0.8060,2.507576616142E+01,4.023904662817E-02,7.795515269454E+00
1,0.8070,2.502918940198E+01,3.986544824936E-02,7.785855399231E+00
1,0.8080,2.498270885912E+01,3.949277461901E-02,7.776219439579E+00
1,0.8090,2.493632452007E+01,3.912102230790E-02,7.766607301829E+00
1,0.8100,2.489004150444E+01,3.875018790372E-02,7.757018897753E+00
1,0.8110,2.484384483849E+01,3.840637693148E-02,7.747454139556E+00
1,0.8120,2.479774793667E+01,3.806341278429E-02,7.737912939876E+00
1,0.8130,2.475174842786E+01,3.772129233734E-02,7.728395211783E+00
1,0.8140,2.470583439237E+01,3.738001248116E-02,7.718900868771E+00
1,0.8150,2.466001813581E+01,3.703957012157E-02,7.709429824760E+00
1,0.8160,2.461429789916E+01,3.669996217952E-02,7.699981994093E+00
1,0.8170,2.456866283908E+01,3.636118559107E-02,7.690557291529E+00
1,0.8180,2.452312485595E+01,3.602323730723E-02,7.681155632249E+00
1,0.8190,2.447768221934E+01,3.568611429393E-02,7.671776931843E+00
1,0.8200,2.443232455994E+01,3.534981353188E-02,7.662421106317E+00
1,0.8210,2.438706032351E+01,3.504655151729E-02,7.653088072082E+00
1,0.8220,2.434188366456E+01,3.474402736649E-02,7.643777745961E+00
1,0.8230,2.429680490014E+01,3.444223838981E-02,7.634490045176E+00
1,0.8240,2.425181038999E+01,3.414118191064E-02,7.625224887354E+00
1,0.8250,2.420690420828E+01,3.384085526536E-02,7.615982190521E+00
1,0.8260,2.416208951885E+01,3.354125580324E-02,7.606761873099E+00
1,0.8270,2.411736605489E+01,3.324238088638E-02,7.597563853905E+00
1,0.8280,2.407272971435E+01,3.294422788960E-02,7.588388052149E+00
1,0.8290,2.402818297360E+01,3.264679420042E-02,7.579234387430E+00
1,0.8300,2.398372012526E+01,3.235007721892E-02,7.570102779734E+00
1,0.8310,2.393934963913E+01,3.206201340052E-02,7.560993149434E+00
1,0.8320,2.389506265560E+01,3.177464204322E-02,7.551905417283E+00
1,0.8330,2.385086265948E+01,3.148796065316E-02,7.542839504417E+00
1,0.8340,2.380675502391E+01,3.120196674846E-02,7.533795332350E+00
1,0.8350,2.376272684559E+01,3.091665785909E-02,7.524772822970E+00
1,0.8360,2.371878751758E+01,3.063203152688E-02,7.515771898540E+00
1,0.8370,2.367493227589E+01,3.034808530538E-02,7.506792481696E+00
1,0.8380,2.363116181966E+01,3.006481675982E-02,7.497834495441E+00
1,0.8390,2.358748034299E+01,2.978222346705E-02,7.488897863146E+00
1,0.8400,2.354387697087E+01,2.950030301546E-02,7.479982508547E+00
1,0.8410,2.350122405280E+01,2.921725994369E-02,7.471088355743E+00
1,0.8420,2.345865094741E+01,2.893488918325E-02,7.462215329192E+00
1,0.8430,2.341615699120E+01,2.865318834158E-02,7.453363353712E+00
1,0.8440,2.337374958055E+01,2.837215503745E-02,7.444532354478E+00
1,0.8450,2.333142628931E+01,2.809178690090E-02,7.435722257017E+00
1,0.8460,2.328917582225E+01,2.781208157318E-02,7.426932987210E+00
1,0.8470,2.324701374443E+01,2.753303670669E-02,7.418164471286E+00
1,0.8480,2.320493007974E+01,2.725464996489E-02,7.409416635825E+00
1,0.8490,2.316292217622E+01,2.697691902224E-02,7.400689407750E+00
1,0.8500,2.312100044672E+01,2.669984156416E-02,7.391982714329E+00
1,0.8510,2.307915671079E+01,2.642193862764E-02,7.383296483172E+00
1,0.8520,2.303738755571E+01,2.614468804544E-02,7.374630642230E+00
1,0.8530,2.299570360114E+01,2.586808752323E-02,7.365985119788E+00
1,0.8540,2.295409649133E+01,2.559213477741E-02,7.357359844473E+00
1,0.8550,2.291256979155E+01,2.531682753509E-02,7.348754745239E+00
1,0.8560,2.287111895383E+01,2.504216353399E-02,7.340169751378E+00
1,0.8570,2.282974575735E+01,2.476814052239E-02,7.331604792508E+00
1,0.8580,2.278844949435E+01,2.449475625907E-02,7.323059798578E+00
1,0.8590,2.274723222505E+01,2.422200851324E-02,7.314534699860E+00
1,0.8600,2.270609023770E+01,2.394989506449E-02,7.306029426953E+00
1,0.8610,2.266587192199E+01,2.370738495207E-02,7.297543910778E+00
1,0.8620,2.262573276843E+01,2.346543750811E-02,7.289078082575E+00
1,0.8630,2.258566087894E+01,2.322405077666E-02,7.280631873904E+00
1,0.8640,2.254567106289E+01,2.298322281078E-02,7.272205216643E+00
1,0.8650,2.250575299359E+01,2.274295167258E-02,7.263798042982E+00
1,0.8660,2.246590532752E+01,2.250323543307E-02,7.255410285427E+00
1,0.8670,2.242613469718E+01,2.226407217221E-02,7.247041876793E+00
1,0.8680,2.238643517649E+01,2.202545997876E-02,7.238692750207E+00
1,0.8690,2.234681166605E+01,2.178739695032E-02,7.230362839102E+00
1,0.8700,2.230726228847E+01,2.154988119321E-02,7.222052077218E+00
1,0.8710,2.226693955101E+01,2.130742836455E-02,7.213760398599E+00
1,0.8720,2.222669001328E+01,2.106553162036E-02,7.205487737591E+00
1,0.8730,2.218651896371E+01,2.082418904969E-02,7.197234028843E+00
1,0.8740,2.214642012976E+01,2.058339875036E-02,7.188999207299E+00
1,0.8750,2.210638819431E+01,2.034315882885E-02,7.180783208205E+00
1,0.8760,2.206643021788E+01,2.010346740031E-02,7.172585967100E+00
1,0.8770,2.202654780941E+01,1.986432258848E-02,7.164407419817E+00
1,0.8780,2.198673234609E+01,1.962572252566E-02,7.156247502482E+00
1,0.8790,2.194699223794E+01,1.938766535262E-02,7.148106151513E+00
1,0.8800,2.190732345566E+01,1.915014921862E-02,7.139983303613E+00
1,0.8810,2.186855795621E+01,1.894811848788E-02,7.131878895777E+00
1,0.8820,2.182986418871E+01,1.874654587671E-02,7.123792865283E+00
1,0.8830,2.179123931368E+01,1.854542982864E-02,7.115725149694E+00
1,0.8840,2.175268672261E+01,1.834476879426E-02,7.107675686855E+00
1,0.8850,2.171419995351E+01,1.814456123114E-02,7.099644414892E+00
1,0.8860,2.167577782440E+01,1.794480560383E-02,7.091631272212E+00
1,0.8870,2.163743091798E+01,1.774550038380E-02,7.083636197497E+00
1,0.8880,2.159914694383E+01,1.754664404939E-02,7.075659129707E+00
1,0.8890,2.156092946215E+01,1.734823508582E-02,7.067700008076E+00
1,0.8900,2.152278319484E+01,1.715027198509E-02,7.059758772112E+00
1,0.8910,2.148470117870E+01,1.694824007135E-02,7.051835361593E+00
1,0.8920,2.144669203691E+01,1.674666114395E-02,7.043929716569E+00
1,0.8930,2.140873970804E+01,1.654553368113E-02,7.036041777357E+00
1,0.8940,2.137086282652E+01,1.634485616788E-02,7.028171484541E+00
1,0.8950,2.133304430929E+01,1.614462709600E-02,7.020318778972E+00
1,0.8960,2.129530110253E+01,1.594484496402E-02,7.012483601763E+00
1,0.8970,2.125761561663E+01,1.574550827714E-02,7.004665894292E+00
1,0.8980,2.121999601797E+01,1.554661554725E-02,6.996865598196E+00
1,0.8990,2.118244534676E+01,1.534816529285E-02,6.989082655372E+00
1,0.9000,2.114495936336E+01,1.515015603901E-02,6.981317007977E+00
1,0.9010,2.110753303546E+01,1.498856993134E-02,6.973568598424E+00
1,0.9020,2.107017329879E+01,1.482734210771E-02,6.965837369379E+00
1,0.9030,2.103288266735E+01,1.466647137783E-02,6.958123263765E+00
1,0.9040,2.099565095109E+01,1.450595655664E-02,6.950426224756E+00
1,0.9050,2.095848147320E+01,1.434579646434E-02,6.942746195779E+00
1,0.9060,2.092137731329E+01,1.418598992632E-02,6.935083120507E+00
1,0.9070,2.088433767115E+01,1.402653577318E-02,6.927436942866E+00
1,0.9080,2.084735797644E+01,1.386743284063E-02,6.919807607026E+00
1,0.9090,2.081044796401E+01,1.370867996955E-02,6.912195057403E+00
1,0.9100,2.077359239247E+01,1.355027600587E-02,6.904599238659E+00
1,0.9110,2.073680201065E+01,1.339373714504E-02,6.897020095697E+00
1,0.9120,2.070007344119E+01,1.323754157119E-02,6.889457573662E+00
1,0.9130,2.066340606398E+01,1.308168815631E-02,6.881911617940E+00
1,0.9140,2.062679976190E+01,1.292617577735E-02,6.874382174157E+00
1,0.9150,2.059025775709E+01,1.277100331617E-02,6.866869188174E+00
1,0.9160,2.055377376149E+01,1.261616965948E-02,6.859372606091E+00
1,0.9170,2.051735160986E+01,1.246167369888E-02,6.851892374242E+00
1,0.9180,2.048098883673E+01,1.230751433079E-02,6.844428439193E+00
1,0.9190,2.044468853576E+01,1.215369045643E-02,6.836980747747E+00
1,0.9200,2.040844792230E+01,1.200020098179E-02,6.829549246934E+00
1,0.9210,2.037308043451E+01,1.184363375069E-02,6.822133884017E+00
1,0.9220,2.033777004585E+01,1.168740614481E-02,6.814734606485E+00
1,0.9230,2.030251961561E+01,1.153151706030E-02,6.807351362058E+00
1,0.9240,2.026733229018E+01,1.137596539804E-02,6.799984098679E+00
1,0.9250,2.023219833734E+01,1.122075006371E-02,6.792632764518E+00
1,0.9260,2.019712107694E+01,1.106586996767E-02,6.785297307969E+00
1,0.9270,2.016210317342E+01,1.091132402503E-02,6.777977677648E+00
1,0.9280,2.012714259390E+01,1.075711115554E-02,6.770673822392E+00
1,0.9290,2.009224013029E+01,1.060323028361E-02,6.763385691259E+00
1,0.9300,2.005739751382E+01,1.044968033830E-02,6.756113233526E+00
1,0.9310,2.002179156799E+01,1.031846152508E-02,6.748856398689E+00
1,0.9320,1.998624933859E+01,1.018752429731E-02,6.741615136459E+00
1,0.9330,1.995076422060E+01,1.005686774955E-02,6.734389396763E+00
1,0.9340,1.991533516477E+01,9.926490980266E-03,6.727179129743E+00
1,0.9350,1.987996334976E+01,9.796393091771E-03,6.719984285754E+00
1,0.9360,1.984465069341E+01,9.666573190219E-03,6.712804815363E+00
1,0.9370,1.980939045157E+01,9.537030385574E-03,6.705640669349E+00
1,0.9380,1.977418558732E+01,9.407763791601E-03,6.698491798699E+00
1,0.9390,1.973903934912E+01,9.278772525836E-03,6.691358154611E+00
1,0.9400,1.970394709342E+01,9.150055709572E-03,6.684239688489E+00
1,0.9410,1.966971844558E+01,9.013733446944E-03,6.677136351944E+00
1,0.9420,1.963554196856E+01,8.877700615870E-03,6.670048096794E+00
1,0.9430,1.960142488483E+01,8.741956295573E-03,6.662974875058E+00
1,0.9440,1.956735453273E+01,8.606499569175E-03,6.655916638961E+00
1,0.9450,1.953333860685E+01,8.471329523680E-03,6.648873340931E+00
1,0.9460,1.949937832301E+01,8.336445249951E-03,6.641844933594E+00
1,0.9470,1.946547447222E+01,8.201845842692E-03,6.634831369778E+00
1,0.9480,1.943161810315E+01,8.067530400427E-03,6.627832602510E+00
1,0.9490,1.939781793582E+01,7.933498025480E-03,6.620848585015E+00
1,0.9500,1.936407340195E+01,7.799747823955E-03,6.613879270715E+00
