# In-plane momentum (1/um), PSD (a.u.)
1.456442354204228195e+03,4.363138696436291752e+02
1.457698991265664063e+03,4.311161382640939905e+02
1.458955628327099930e+03,4.154968679249068373e+02
1.460212265388535798e+03,4.127843973685641004e+02
1.461468902449971665e+03,4.041168672187068296e+02
1.462725539511407533e+03,3.841704762398285879e+02
1.463982176572843628e+03,3.753872792305186863e+02
1.465238813634279495e+03,3.573498375305778154e+02
1.466495450695715363e+03,3.461920506264208939e+02
1.467752087757151230e+03,3.292167029097454360e+02
1.469008724818587325e+03,3.151334829897012355e+02
1.470265361880023192e+03,3.052722531540013051e+02
1.471521998941459060e+03,3.001980487597306251e+02
1.472778636002894928e+03,2.772041872374508102e+02
1.474035273064331022e+03,2.736715543829441799e+02
1.475291910125766890e+03,2.714404087200210256e+02
1.476548547187202757e+03,2.680673993325447668e+02
1.477805184248638852e+03,2.715657432607435453e+02
1.479061821310074720e+03,2.721058041602423714e+02
1.480318458371510587e+03,2.845421430821808713e+02
1.481575095432946455e+03,2.966967096916396827e+02
1.482831732494382322e+03,3.083758761720524149e+02
1.484088369555818190e+03,3.165303328406112655e+02
1.485345006617254057e+03,3.314834025913388587e+02
1.486601643678689925e+03,3.488565287548643710e+02
1.487858280740126020e+03,3.618283976801653807e+02
1.489114917801561887e+03,3.779737982336871482e+02
1.490371554862997755e+03,3.855448899929487538e+02
1.491628191924433850e+03,3.989343299850107769e+02
1.492884828985869717e+03,4.042044212771901357e+02
1.494141466047305585e+03,4.088326490690964761e+02
1.495398103108741452e+03,4.120700124691156816e+02
1.496654740170177547e+03,4.146091610708619442e+02
1.497911377231613415e+03,4.206614001574803865e+02
1.499168014293049282e+03,4.152409856128128354e+02
1.500424651354485150e+03,4.009153920439508738e+02
1.501681288415921244e+03,4.026409993213757730e+02
1.502937925477357112e+03,3.909757780292848679e+02
1.504194562538792979e+03,3.790632083834517516e+02
1.505451199600228847e+03,3.684664178193034445e+02
1.506707836661664714e+03,3.577239205899712147e+02
1.507964473723100582e+03,3.454034135591265340e+02
1.509221110784536450e+03,3.262271374496280600e+02
1.510477747845972544e+03,3.107519960061446227e+02
1.511734384907408412e+03,2.936748758170177780e+02
1.512991021968844279e+03,2.883354563896417631e+02
1.514247659030280147e+03,2.714373626013015723e+02
1.515504296091716242e+03,2.660520753465397092e+02
1.516760933153152109e+03,2.654237086688663680e+02
1.518017570214587977e+03,2.612409440588513689e+02
1.519274207276024072e+03,2.584262389940714684e+02
1.520530844337459939e+03,2.611539253747686189e+02
1.521787481398895807e+03,2.754246164725597055e+02
1.523044118460331674e+03,2.810584693854285661e+02
1.524300755521767769e+03,2.904915304568316401e+02
1.525557392583203637e+03,3.086007828479463910e+02
1.526814029644639504e+03,3.163623331429488417e+02
1.528070666706075372e+03,3.335534602523673584e+02
1.529327303767511239e+03,3.435756634807120804e+02
1.530583940828947107e+03,3.534541658962378960e+02
1.531840577890382974e+03,3.683909470282327447e+02
1.533097214951819069e+03,3.798427946456233713e+02
1.534353852013254937e+03,3.870792389806356368e+02
1.535610489074690804e+03,3.950323156371327968e+02
1.536867126136126672e+03,4.013400929320571322e+02
1.538123763197562766e+03,4.040020402719622439e+02
1.539380400258998634e+03,4.055115041295801461e+02
1.540637037320434501e+03,3.992195427120979616e+02
1.541893674381870596e+03,3.944087433798951565e+02
1.543150311443306464e+03,3.910403207113282065e+02
1.544406948504742331e+03,3.865549761232331889e+02
1.545663585566178199e+03,3.637611633179891442e+02
1.546920222627614294e+03,3.681475734599922021e+02
1.548176859689050161e+03,3.479080616015356213e+02
1.549433496750486029e+03,3.393595854677953980e+02
1.550690133811921896e+03,3.232716910054884352e+02
1.551946770873357764e+03,3.129859565314089309e+02
1.553203407934793631e+03,2.987660324713414184e+02
1.554460044996229499e+03,2.885619532683256239e+02
1.555716682057665594e+03,2.805320897090026619e+02
1.556973319119101461e+03,2.723078103644479029e+02
1.558229956180537329e+03,2.651145388182418401e+02
1.559486593241973196e+03,2.655130474458477465e+02
1.560743230303409291e+03,2.619340336764342965e+02
1.561999867364845159e+03,2.682072507360849158e+02
1.563256504426281026e+03,2.696382228087873614e+02
1.564513141487716894e+03,2.812794277063634922e+02
1.565769778549152988e+03,2.865953122343671566e+02
1.567026415610588856e+03,2.944654159426619344e+02
1.568283052672024724e+03,3.096242578834861661e+02
1.569539689733460818e+03,3.175057943578465824e+02
1.570796326794896686e+03,3.368568136979629344e+02
1.572052963856332553e+03,3.493316363828100748e+02
1.573309600917768421e+03,3.535245476550489343e+02
1.574566237979204288e+03,3.645516813339310147e+02
1.575822875040640156e+03,3.784160966860309259e+02
1.577079512102076023e+03,3.778836473910848781e+02
1.578336149163511891e+03,3.881002256499719465e+02
1.579592786224947986e+03,3.852065758346013240e+02
1.580849423286383853e+03,3.905813477266497671e+02
1.582106060347819721e+03,3.872281651586416160e+02
1.583362697409255816e+03,3.867115224766250776e+02
1.584619334470691683e+03,3.851105069118004280e+02
1.585875971532127551e+03,3.759326952721274324e+02
1.587132608593563418e+03,3.584687188851266342e+02
1.588389245654999513e+03,3.587168293744070979e+02
1.589645882716435381e+03,3.519136185907490244e+02
1.590902519777871248e+03,3.313831745570930707e+02
1.592159156839307116e+03,3.257858860063578845e+02
1.593415793900743211e+03,3.090635969973316719e+02
1.594672430962179078e+03,3.051094206943535028e+02
1.595929068023614946e+03,2.874159890431682811e+02
1.597185705085050813e+03,2.769353213988655966e+02
1.598442342146486681e+03,2.670996904659540974e+02
1.599698979207922548e+03,2.649463523945448173e+02
1.600955616269358416e+03,2.611333182499066083e+02
1.602212253330794510e+03,2.599201471027215575e+02
1.603468890392230378e+03,2.564958007144357452e+02
1.604725527453666245e+03,2.626669187121527216e+02
1.605982164515102113e+03,2.747839315903443662e+02
1.607238801576538208e+03,2.764628512423710163e+02
1.608495438637974075e+03,2.871792972045755619e+02
1.609752075699409943e+03,2.964775747891271749e+02
1.611008712760846038e+03,3.037540345417773437e+02
1.612265349822281905e+03,3.184781274855340598e+02
1.613521986883717773e+03,3.259723099669748194e+02
1.614778623945153640e+03,3.348477570712183251e+02
1.616035261006589735e+03,3.469999641820775196e+02
1.617291898068025603e+03,3.575656286526581766e+02
1.618548535129461470e+03,3.621291415479469151e+02
1.619805172190897338e+03,3.634361906532849957e+02
1.621061809252333205e+03,3.741500559050722359e+02
1.622318446313769073e+03,3.703686525915770176e+02
1.623575083375204940e+03,3.719971640303679692e+02
1.624831720436641035e+03,3.699169441068197557e+02
1.626088357498076903e+03,3.707856661772592020e+02
1.627344994559512770e+03,3.666018413178273931e+02
1.628601631620948638e+03,3.528080258874098263e+02
1.629858268682384733e+03,3.382490987826507194e+02
1.631114905743820600e+03,3.269604314593235586e+02
1.632371542805256468e+03,3.200477918881813935e+02
1.633628179866692335e+03,3.034120292293961825e+02
1.634884816928128430e+03,2.939869585396888283e+02
1.636141453989564297e+03,2.855756293460036659e+02
1.637398091051000165e+03,2.712860082693021013e+02
1.638654728112436032e+03,2.616132756629691016e+02
1.639911365173872127e+03,2.546718155444832234e+02
1.641168002235307995e+03,2.456394103837812963e+02
1.642424639296743862e+03,2.466042037713669686e+02
1.643681276358179730e+03,2.411297272076008085e+02
1.644937913419615597e+03,2.415249262752768118e+02
1.646194550481051465e+03,2.464368333889959501e+02
1.647451187542487560e+03,2.533326738656133443e+02
1.648707824603923200e+03,2.584710884677547824e+02
1.649964461665359295e+03,2.693370160569700715e+02
1.651221098726795390e+03,2.736488394252000376e+02
1.652477735788231030e+03,2.843857291289261866e+02
1.653734372849667125e+03,2.921538057442619447e+02
1.654991009911103220e+03,3.084317593250533491e+02
1.656247646972538860e+03,3.158695111840492586e+02
1.657504284033974955e+03,3.278272128252979769e+02
1.658760921095410595e+03,3.344426755506723339e+02
1.660017558156846690e+03,3.392689398855491731e+02
1.661274195218282784e+03,3.501954161398615497e+02
1.662530832279718425e+03,3.554487918209378563e+02
1.663787469341154519e+03,3.535830178540253428e+02
1.665044106402590387e+03,3.556003712131442285e+02
1.666300743464026255e+03,3.571742936977979639e+02
1.667557380525462122e+03,3.505144553746175120e+02
1.668814017586898217e+03,3.448404242963055708e+02
1.670070654648333857e+03,3.426275598731315881e+02
1.671327291709769952e+03,3.283480237003167304e+02
1.672583928771205592e+03,3.177643297013665347e+02
1.673840565832641687e+03,3.156078330580940587e+02
1.675097202894077782e+03,3.011414450845427382e+02
1.676353839955513422e+03,2.881810250302877421e+02
1.677610477016949517e+03,2.750699614843111362e+02
1.678867114078385612e+03,2.615285880886430050e+02
1.680123751139821252e+03,2.528899521119161307e+02
1.681380388201257347e+03,2.476296431553647039e+02
1.682637025262693442e+03,2.371545146008618019e+02
1.683893662324129082e+03,2.367812271608243577e+02
1.685150299385565177e+03,2.342642451740206297e+02
1.686406936447000817e+03,2.318715698316898965e+02
1.687663573508436912e+03,2.365312630740405382e+02
1.688920210569872779e+03,2.359922073133301978e+02
1.690176847631308647e+03,2.480939607418767423e+02
1.691433484692744514e+03,2.522302817688449750e+02
1.692690121754180609e+03,2.632614443807425459e+02
1.693946758815616249e+03,2.705865573845568406e+02
1.695203395877052344e+03,2.811606666195194748e+02
1.696460032938488439e+03,2.945207492812107830e+02
1.697716669999924079e+03,3.054394259769499058e+02
1.698973307061360174e+03,3.132340581022631909e+02
1.700229944122795814e+03,3.213560238587401727e+02
1.701486581184231909e+03,3.343737333613404417e+02
1.702743218245668004e+03,3.411040989909314476e+02
1.703999855307103644e+03,3.392596246445357338e+02
1.705256492368539739e+03,3.451261541889663818e+02
1.706513129429975834e+03,3.456246852472842761e+02
1.707769766491411474e+03,3.470564906650768080e+02
1.709026403552847569e+03,3.463479189167887853e+02
1.710283040614283436e+03,3.383940635576350928e+02
1.711539677675719304e+03,3.272888088733898826e+02
1.712796314737155171e+03,3.253278936238345409e+02
1.714052951798591039e+03,3.107212454861280548e+02
1.715309588860026906e+03,3.047986198119261303e+02
1.716566225921463001e+03,2.947674982913560484e+02
1.717822862982898641e+03,2.858358542600574879e+02
1.719079500044334736e+03,2.740605700812662349e+02
1.720336137105770831e+03,2.660523047274785426e+02
1.721592774167206471e+03,2.591103859106309528e+02
1.722849411228642566e+03,2.479744651570901226e+02
1.724106048290078661e+03,2.437864171362297441e+02
1.725362685351514301e+03,2.361333471833574436e+02
1.726619322412950396e+03,2.321402014672487439e+02
1.727875959474386036e+03,2.374305798084476464e+02
1.729132596535822131e+03,2.305949150599191455e+02
1.730389233597258226e+03,2.327873525515936137e+02
1.731645870658693866e+03,2.411433046818485479e+02
1.732902507720129961e+03,2.460591499107370907e+02
1.734159144781565828e+03,2.554831592464424830e+02
1.735415781843001696e+03,2.633928974496736259e+02
1.736672418904437563e+03,2.731138068043734393e+02
1.737929055965873658e+03,2.829601979858941263e+02
1.739185693027309298e+03,2.931505272350192968e+02
1.740442330088745393e+03,2.997255365875359416e+02
1.741698967150181034e+03,3.114013537369499431e+02
1.742955604211617128e+03,3.131275763930140101e+02
1.744212241273053223e+03,3.221918390935887828e+02
1.745468878334488863e+03,3.285561836941313345e+02
1.746725515395924958e+03,3.291380005829063293e+02
1.747982152457361053e+03,3.280408366000567639e+02
1.749238789518796693e+03,3.310182919923856844e+02
1.750495426580232788e+03,3.294791079409278041e+02
1.751752063641668883e+03,3.236256516293212826e+02
1.753008700703104523e+03,3.231884595159773994e+02
1.754265337764540618e+03,3.159476743565540460e+02
1.755521974825976258e+03,3.031085930418163343e+02
1.756778611887412353e+03,2.933873149122217683e+02
1.758035248948848221e+03,2.831427951517413248e+02
1.759291886010284088e+03,2.714711949738007775e+02
1.760548523071719956e+03,2.596561434031572730e+02
1.761805160133156051e+03,2.479321394019468983e+02
1.763061797194591691e+03,2.373353517911119752e+02
1.764318434256027786e+03,2.291105484454713235e+02
1.765575071317463880e+03,2.306620773134020794e+02
1.766831708378899521e+03,2.215527059968721630e+02
1.768088345440335615e+03,2.158501929774842267e+02
1.769344982501771256e+03,2.151142530840105564e+02
1.770601619563207350e+03,2.141149042788089503e+02
1.771858256624643445e+03,2.169934158834637117e+02
1.773114893686079085e+03,2.239235597164574756e+02
1.774371530747515180e+03,2.293988898475512315e+02
1.775628167808951275e+03,2.379851960916046494e+02
1.776884804870386915e+03,2.476600583784771743e+02
1.778141441931823010e+03,2.544078328544719909e+02
1.779398078993258878e+03,2.703619811994895485e+02
1.780654716054694745e+03,2.769781388083987963e+02
1.781911353116130613e+03,2.873854722613981494e+02
1.783167990177566708e+03,2.966654510155768776e+02
1.784424627239002348e+03,3.014756820467686680e+02
1.785681264300438443e+03,3.099808124513940015e+02
1.786937901361874083e+03,3.186783670356006724e+02
1.788194538423310178e+03,3.205445211672863479e+02
1.789451175484746273e+03,3.152317334198431809e+02
1.790707812546181913e+03,3.240110192864047463e+02
1.791964449607618008e+03,3.224200415414206873e+02
1.793221086669054102e+03,3.170740999901598229e+02
1.794477723730489743e+03,3.120282233027314192e+02
1.795734360791925837e+03,3.065111393839492848e+02
1.796990997853361932e+03,2.961088707516146314e+02
1.798247634914797572e+03,2.872379192683123392e+02
1.799504271976233667e+03,2.829177247120647394e+02
1.800760909037669308e+03,2.741463329939581968e+02
1.802017546099105402e+03,2.636084361673759417e+02
1.803274183160541270e+03,2.554814530383212343e+02
1.804530820221977137e+03,2.432618485975945930e+02
1.805787457283413005e+03,2.340572358880809531e+02
1.807044094344849100e+03,2.262223617831592151e+02
1.808300731406284740e+03,2.259462600933907481e+02
1.809557368467720835e+03,2.176393537839462624e+02
1.810814005529156930e+03,2.161102812693760313e+02
1.812070642590592570e+03,2.151744556799156385e+02
1.813327279652028665e+03,2.142052869997648372e+02
1.814583916713464305e+03,2.197141159664547558e+02
1.815840553774900400e+03,2.264110822943752623e+02
1.817097190836336495e+03,2.317089917031773325e+02
1.818353827897772135e+03,2.391966503453278960e+02
1.819610464959208230e+03,2.485122849859216672e+02
1.820867102020644325e+03,2.558839333937223159e+02
1.822123739082079965e+03,2.668970280717612695e+02
1.823380376143516060e+03,2.756142757501562528e+02
1.824637013204951927e+03,2.818935769502142534e+02
1.825893650266387795e+03,2.909559468243160723e+02
1.827150287327823662e+03,2.972822171163420535e+02
1.828406924389259530e+03,3.017219318776187151e+02
1.829663561450695397e+03,3.089256043629455348e+02
1.830920198512131492e+03,3.131998363386673532e+02
1.832176835573567132e+03,3.146991489448976722e+02
1.833433472635003227e+03,3.084550357157542066e+02
1.834690109696439322e+03,3.083464127851679564e+02
1.835946746757874962e+03,3.043304586040094932e+02
1.837203383819311057e+03,2.955973510712892676e+02
1.838460020880747152e+03,2.915826172348147338e+02
1.839716657942182792e+03,2.816748957609183321e+02
1.840973295003618887e+03,2.743480096547678500e+02
1.842229932065054527e+03,2.669363457890271434e+02
1.843486569126490622e+03,2.561301136040812594e+02
1.844743206187926717e+03,2.483241234588746806e+02
1.845999843249362357e+03,2.370709714840264439e+02
1.847256480310798452e+03,2.312418144262883004e+02
1.848513117372234319e+03,2.181201750856714909e+02
1.849769754433670187e+03,2.123511045777170807e+02
1.851026391495106054e+03,2.134479903626192367e+02
1.852283028556542149e+03,2.117911823758356036e+02
1.853539665617977789e+03,2.105141121790202874e+02
1.854796302679413884e+03,2.088579238267451217e+02
1.856052939740849524e+03,2.117165891312261010e+02
1.857309576802285619e+03,2.194686851690266565e+02
1.858566213863721714e+03,2.226416791041566228e+02
1.859822850925157354e+03,2.294003466333459471e+02
1.861079487986593449e+03,2.377341065677105689e+02
1.862336125048029544e+03,2.501431625814927884e+02
1.863592762109465184e+03,2.601810790699524887e+02
1.864849399170901279e+03,2.671262493890940277e+02
1.866106036232337374e+03,2.753452979276404449e+02
1.867362673293773014e+03,2.790625302985155258e+02
1.868619310355209109e+03,2.921133199008556858e+02
1.869875947416644749e+03,2.937237378698570183e+02
1.871132584478080844e+03,3.001736541332966226e+02
1.872389221539516711e+03,2.996678404689957347e+02
1.873645858600952579e+03,3.016446542220037372e+02
1.874902495662388446e+03,2.988787831096390164e+02
1.876159132723824541e+03,2.932017188618411296e+02
1.877415769785260181e+03,2.942971975611331459e+02
1.878672406846696276e+03,2.918962401236549908e+02
1.879929043908132371e+03,2.883482531855150341e+02
1.881185680969568011e+03,2.801036334953565756e+02
1.882442318031004106e+03,2.659594130981968192e+02
1.883698955092439746e+03,2.590937926235013151e+02
1.884955592153875841e+03,2.544548275672825071e+02
1.886212229215311936e+03,2.459569591530760988e+02
1.887468866276747576e+03,2.381999998241477101e+02
1.888725503338183671e+03,2.268866145910984358e+02
1.889982140399619766e+03,2.216075292710041822e+02
1.891238777461055406e+03,2.143708558348563145e+02
1.892495414522491501e+03,2.100453975195137559e+02
1.893752051583927368e+03,2.079007994327795075e+02
1.895008688645363236e+03,2.060599266474378055e+02
1.896265325706799104e+03,2.052275387552122936e+02
1.897521962768234971e+03,2.063549095628818009e+02
1.898778599829670839e+03,2.101411493030099962e+02
1.900035236891106933e+03,2.149656552349236165e+02
1.901291873952542574e+03,2.212328169472780246e+02
1.902548511013978668e+03,2.263745506380601284e+02
1.903805148075414763e+03,2.363304903167765474e+02
1.905061785136850403e+03,2.443017830484529327e+02
1.906318422198286498e+03,2.526173681780161928e+02
1.907575059259722593e+03,2.623412255003537439e+02
1.908831696321158233e+03,2.701495846178789861e+02
1.910088333382594328e+03,2.746491804553776888e+02
1.911344970444029968e+03,2.801684916502840110e+02
1.912601607505466063e+03,2.843593718056662851e+02
1.913858244566902158e+03,2.887656016515232409e+02
1.915114881628337798e+03,2.867501092332208827e+02
1.916371518689773893e+03,2.940838678608573673e+02
1.917628155751209761e+03,2.901036752172275328e+02
1.918884792812645628e+03,2.873298656612131481e+02
1.920141429874081496e+03,2.796876747810044890e+02
1.921398066935517591e+03,2.795891102139502209e+02
1.922654703996953231e+03,2.700921962995174113e+02
1.923911341058389326e+03,2.633218596671717364e+02
1.925167978119824966e+03,2.517440262856916036e+02
1.926424615181261061e+03,2.434154175464013008e+02
1.927681252242697155e+03,2.335278726667064291e+02
1.928937889304132796e+03,2.254334614998192308e+02
1.930194526365568890e+03,2.149410804967099580e+02
1.931451163427004985e+03,2.073330001154422462e+02
1.932707800488440625e+03,1.995560766122745235e+02
1.933964437549876720e+03,1.946429469312254810e+02
1.935221074611312815e+03,1.923260409710934198e+02
1.936477711672748455e+03,1.900951692103331823e+02
1.937734348734184550e+03,1.943932743159475081e+02
1.938990985795620190e+03,1.951167001227073570e+02
1.940247622857056285e+03,1.965013882014039268e+02
1.941504259918492153e+03,2.016629047032226936e+02
1.942760896979928020e+03,2.115082660215343537e+02
1.944017534041363888e+03,2.167265547844348816e+02
1.945274171102799983e+03,2.252175960431646047e+02
1.946530808164235623e+03,2.326887877267939473e+02
1.947787445225671718e+03,2.443663561792819792e+02
1.949044082287107813e+03,2.558925081392978598e+02
1.950300719348543453e+03,2.621258556028848261e+02
1.951557356409979548e+03,2.652884863629877259e+02
1.952813993471415188e+03,2.749808099955451439e+02
1.954070630532851283e+03,2.758432414935912789e+02
1.955327267594287378e+03,2.778464981187893272e+02
1.956583904655723018e+03,2.853523153476920697e+02
1.957840541717159113e+03,2.847379781107958365e+02
1.959097178778595207e+03,2.870190247904099010e+02
1.960353815840030848e+03,2.774969330002806487e+02
1.961610452901466942e+03,2.763803066769634142e+02
1.962867089962902810e+03,2.732788423560870115e+02
1.964123727024338677e+03,2.657088150628426320e+02
1.965380364085774545e+03,2.583397710674468613e+02
1.966637001147210412e+03,2.522715097512728448e+02
1.967893638208646280e+03,2.450975550766544586e+02
1.969150275270082375e+03,2.352150323055570027e+02
1.970406912331518015e+03,2.279090084706104165e+02
1.971663549392954110e+03,2.156715545792852424e+02
1.972920186454390205e+03,2.101555222783020440e+02
1.974176823515825845e+03,2.021715462039942395e+02
1.975433460577261940e+03,1.981873141070327051e+02
1.976690097638698035e+03,1.922086422840655757e+02
1.977946734700133675e+03,1.886791049682155688e+02
1.979203371761569770e+03,1.894064333570655663e+02
1.980460008823005410e+03,1.888368133202453976e+02
1.981716645884441505e+03,1.908055801866648267e+02
1.982973282945877600e+03,1.941599023057979707e+02
1.984229920007313240e+03,1.984500023128492501e+02
1.985486557068749335e+03,2.082143263152321424e+02
1.986743194130185202e+03,2.140221736998391862e+02
1.987999831191621070e+03,2.225601130046421190e+02
1.989256468253056937e+03,2.309731003758948589e+02
1.990513105314493032e+03,2.400987804339932552e+02
1.991769742375928672e+03,2.500814668512824142e+02
1.993026379437364767e+03,2.534837879589268255e+02
1.994283016498800407e+03,2.609007231182901023e+02
1.995539653560236502e+03,2.649590909405914658e+02
1.996796290621672597e+03,2.748335000639901295e+02
1.998052927683108237e+03,2.702641016663083064e+02
1.999309564744544332e+03,2.696809073453080714e+02
2.000566201805980427e+03,2.778265223161999415e+02
2.001822838867416067e+03,2.732467365093745002e+02
2.003079475928852162e+03,2.739003651606208791e+02
2.004336112990288257e+03,2.664745939651743356e+02
2.005592750051723897e+03,2.594273409101738253e+02
2.006849387113159992e+03,2.603229887126996118e+02
2.008106024174595632e+03,2.513518289430765265e+02
2.009362661236031727e+03,2.400077867024373006e+02
2.010619298297467594e+03,2.338444958628265056e+02
2.011875935358903462e+03,2.251735442889996932e+02
2.013132572420339329e+03,2.223066423999537733e+02
2.014389209481775424e+03,2.138915349432971311e+02
2.015645846543211064e+03,2.087470703319740153e+02
2.016902483604647159e+03,2.023197426711990090e+02
2.018159120666083254e+03,1.981472244695558231e+02
2.019415757727518894e+03,1.952671623184866405e+02
2.020672394788954989e+03,1.928611443365935827e+02
2.021929031850390629e+03,1.965306609093852046e+02
2.023185668911826724e+03,1.982640297620576462e+02
2.024442305973262819e+03,1.994218083691010008e+02
2.025698943034698459e+03,2.040735738387936635e+02
2.026955580096134554e+03,2.115761498362285238e+02
2.028212217157570649e+03,2.183331331457532940e+02
2.029468854219006289e+03,2.231502028204468218e+02
2.030725491280442384e+03,2.288902309890295328e+02
2.031982128341878251e+03,2.379738038411743730e+02
2.033238765403314119e+03,2.435826957926485932e+02
2.034495402464749986e+03,2.503993635748482234e+02
2.035752039526185854e+03,2.525139474329069458e+02
2.037008676587621721e+03,2.559058555034661140e+02
2.038265313649057816e+03,2.655826295170325579e+02
2.039521950710493456e+03,2.650904959606011744e+02
2.040778587771929551e+03,2.686850847696764504e+02
2.042035224833365646e+03,2.712152101253113869e+02
2.043291861894801286e+03,2.718448074102055330e+02
2.044548498956237381e+03,2.637296573900647445e+02
2.045805136017673476e+03,2.603928165979059486e+02
2.047061773079109116e+03,2.558206461574249033e+02
2.048318410140544984e+03,2.535924817793548129e+02
2.049575047201980851e+03,2.466597363966771184e+02
2.050831684263416719e+03,2.395015776455382763e+02
2.052088321324853041e+03,2.335015330026380411e+02
2.053344958386288454e+03,2.239276160466617398e+02
2.054601595447724776e+03,2.148816082259027667e+02
2.055858232509160644e+03,2.108706410468870729e+02
2.057114869570596511e+03,2.067625455983747997e+02
2.058371506632032379e+03,1.995709623769963059e+02
2.059628143693468701e+03,1.947623519369805365e+02
2.060884780754904114e+03,1.956591402608540875e+02
2.062141417816340436e+03,1.907669614358340766e+02
2.063398054877775849e+03,1.891827350034068616e+02
2.064654691939212171e+03,1.949931044897478216e+02
2.065911329000648038e+03,1.964550179716403306e+02
2.067167966062083906e+03,2.011664794036014143e+02
2.068424603123519773e+03,2.022671231220594166e+02
2.069681240184955641e+03,2.119069173417058494e+02
2.070937877246391508e+03,2.192218166568397919e+02
2.072194514307827376e+03,2.249181226347946279e+02
2.073451151369263698e+03,2.315727216733848195e+02
2.074707788430699111e+03,2.352929279617199825e+02
2.075964425492135433e+03,2.472711393103897990e+02
2.077221062553570846e+03,2.518320367027033342e+02
2.078477699615007168e+03,2.563868931424075299e+02
2.079734336676443036e+03,2.577646330818525939e+02
2.080990973737878903e+03,2.639974656058931828e+02
2.082247610799314771e+03,2.683535405541759928e+02
2.083504247860751093e+03,2.651919069915144860e+02
2.084760884922186506e+03,2.677246733439385480e+02
2.086017521983622828e+03,2.667901653096096766e+02
2.087274159045058695e+03,2.623807332086960855e+02
2.088530796106494563e+03,2.574344478839172439e+02
2.089787433167930430e+03,2.521516140734602232e+02
2.091044070229366298e+03,2.478468863205159494e+02
2.092300707290802166e+03,2.427153041027177380e+02
2.093557344352238033e+03,2.337773211935294739e+02
2.094813981413673901e+03,2.295655838376870577e+02
2.096070618475109768e+03,2.201941783090039735e+02
2.097327255536546090e+03,2.126409363148722775e+02
2.098583892597981503e+03,2.089896063279872749e+02
2.099840529659417825e+03,2.007320088592099125e+02
2.101097166720853693e+03,1.981348596619210412e+02
2.102353803782289560e+03,1.956308021282632126e+02
2.103610440843725428e+03,1.923201186917581538e+02
2.104867077905161750e+03,1.917217316035337831e+02
2.106123714966597163e+03,1.907573083736076853e+02
2.107380352028033485e+03,1.933706608717139659e+02
2.108636989089468898e+03,1.974176204158434587e+02
2.109893626150905220e+03,2.006949420382927372e+02
2.111150263212341088e+03,2.062348281769376968e+02
2.112406900273776955e+03,2.160528828193625941e+02
2.113663537335212823e+03,2.185270863521672311e+02
2.114920174396648690e+03,2.248422141348756327e+02
2.116176811458084558e+03,2.330025124766792146e+02
2.117433448519520425e+03,2.363802140841268056e+02
2.118690085580956747e+03,2.457601581783040103e+02
2.119946722642392160e+03,2.472628672586685639e+02
2.121203359703828482e+03,2.524261708272611315e+02
2.122459996765263895e+03,2.596760077299995260e+02
2.123716633826700217e+03,2.611929501854220348e+02
2.124973270888136085e+03,2.615160550599297267e+02
2.126229907949571952e+03,2.620121191662099136e+02
2.127486545011007820e+03,2.637112453358641915e+02
2.128743182072444142e+03,2.609338840972972093e+02
2.129999819133879555e+03,2.538830366571165769e+02
2.131256456195315877e+03,2.528948229975008815e+02
2.132513093256751745e+03,2.452003591115784218e+02
2.133769730318187612e+03,2.446042767026233093e+02
2.135026367379623480e+03,2.362712645871296786e+02
2.136283004441059347e+03,2.327720875596404824e+02
2.137539641502495215e+03,2.252676872394499981e+02
2.138796278563931082e+03,2.144918925336407369e+02
2.140052915625366950e+03,2.116294989395134110e+02
2.141309552686802817e+03,2.057884536808938094e+02
2.142566189748239140e+03,2.011846834371630734e+02
2.143822826809674552e+03,1.975075980089688414e+02
2.145079463871110875e+03,1.916244719223696507e+02
2.146336100932546742e+03,1.935823923421219774e+02
2.147592737993982610e+03,1.951389937033156912e+02
2.148849375055418477e+03,1.922026963085504008e+02
2.150106012116854345e+03,1.988751263905088535e+02
2.151362649178290212e+03,1.981900245224921662e+02
2.152619286239726534e+03,2.032906844691127048e+02
2.153875923301161947e+03,2.105359890252590560e+02
2.155132560362598269e+03,2.169921148895492422e+02
2.156389197424034137e+03,2.205346250520847491e+02
2.157645834485470004e+03,2.273149389819855628e+02
2.158902471546905872e+03,2.327634854638367017e+02
2.160159108608341739e+03,2.404454485702001421e+02
2.161415745669777607e+03,2.408281645946551635e+02
2.162672382731213474e+03,2.475840093636809343e+02
2.163929019792649342e+03,2.470975723695544559e+02
2.165185656854085209e+03,2.546407390979552474e+02
2.166442293915521532e+03,2.546216888287962661e+02
2.167698930976956945e+03,2.531546721399418800e+02
2.168955568038393267e+03,2.533334806255682565e+02
2.170212205099829134e+03,2.527306199790990036e+02
2.171468842161265002e+03,2.497553851101209546e+02
2.172725479222700869e+03,2.459240423452092728e+02
2.173982116284137192e+03,2.379095993108612674e+02
2.175238753345572604e+03,2.334105143168956999e+02
2.176495390407008927e+03,2.258766450563605872e+02
2.177752027468444339e+03,2.243953729255725875e+02
2.179008664529880662e+03,2.159872015696292635e+02
2.180265301591316529e+03,2.090281044419178329e+02
2.181521938652752397e+03,2.024266424768774471e+02
2.182778575714188264e+03,1.952323143978195787e+02
2.184035212775624132e+03,1.922806084410916014e+02
2.185291849837059999e+03,1.892422228772921073e+02
2.186548486898495867e+03,1.861878847763237559e+02
