# In-plane momentum (1/um), PSD (a.u.)
4.822656802000755647e+02,3.443344062678061164e+02
4.826817851873059340e+02,3.690518590848301415e+02
4.830978901745363601e+02,3.956291190670006586e+02
4.835139951617668430e+02,4.167761187555592528e+02
4.839301001489972691e+02,4.440555471260800573e+02
4.843462051362276952e+02,4.640383470710016809e+02
4.847623101234581782e+02,4.864280290504685240e+02
4.851784151106886043e+02,4.993768430168057648e+02
4.855945200979190304e+02,5.203713586098912174e+02
4.860106250851494565e+02,5.364586710432745349e+02
4.864267300723799394e+02,5.370403434407833174e+02
4.868428350596103655e+02,5.478554149608849002e+02
4.872589400468407348e+02,5.601814367586360959e+02
4.876750450340711609e+02,5.699091267590299594e+02
4.880911500213016438e+02,5.778537819655487056e+02
4.885072550085320700e+02,5.699227729381158269e+02
4.889233599957624961e+02,5.765623985379980923e+02
4.893394649829929790e+02,5.672138617747378930e+02
4.897555699702234051e+02,5.646506532439028661e+02
4.901716749574538312e+02,5.664126078306051113e+02
4.905877799446842573e+02,5.498960389416894259e+02
4.910038849319147403e+02,5.390294297370344339e+02
4.914199899191451095e+02,5.272480715765422019e+02
4.918360949063755356e+02,5.068739253213609572e+02
4.922521998936059617e+02,4.930427855830656085e+02
4.926683048808364447e+02,4.709125788606399965e+02
4.930844098680668708e+02,4.560225975439236663e+02
4.935005148552972969e+02,4.346618346247145155e+02
4.939166198425277798e+02,4.142376961192798035e+02
4.943327248297582059e+02,3.908716666934225259e+02
4.947488298169886320e+02,3.665623258022029063e+02
4.951649348042190582e+02,3.397044808318661353e+02
4.955810397914495411e+02,3.119014327993018014e+02
4.959971447786799104e+02,2.787639521212526006e+02
4.964132497659103365e+02,2.556950262969120331e+02
4.968293547531407626e+02,2.297322548727942433e+02
4.972454597403712455e+02,2.065946450225666524e+02
4.976615647276016716e+02,1.832693148434410944e+02
4.980776697148320977e+02,1.678838158016970965e+02
4.984937747020625807e+02,1.515888726652584921e+02
4.989098796892930068e+02,1.471526649912428013e+02
4.993259846765234329e+02,1.473819787598521032e+02
4.997420896637538590e+02,1.546255932390187979e+02
5.001581946509842851e+02,1.702761792142639479e+02
5.005742996382147112e+02,1.894931099827967387e+02
5.009904046254451373e+02,2.114058804948094803e+02
5.014065096126755634e+02,2.361279577063928343e+02
5.018226145999060464e+02,2.654021170082439767e+02
5.022387195871364725e+02,2.878655102550715696e+02
5.026548245743668986e+02,3.122797672997418204e+02
5.030709295615973815e+02,3.358932756889734605e+02
5.034870345488278076e+02,3.632581787865171350e+02
5.039031395360582337e+02,3.908307889814703344e+02
5.043192445232886030e+02,4.120854261808650563e+02
5.047353495105190859e+02,4.284836733957166075e+02
5.051514544977495120e+02,4.422170932869562421e+02
5.055675594849799381e+02,4.654343387290220448e+02
5.059836644722103642e+02,4.789060957667736034e+02
5.063997694594408472e+02,4.931030806823862918e+02
5.068158744466712733e+02,5.038495172629333183e+02
5.072319794339016994e+02,5.204276993319638223e+02
5.076480844211321823e+02,5.211923162285041826e+02
5.080641894083626084e+02,5.354970106740116762e+02
5.084802943955930346e+02,5.400193494278652224e+02
5.088963993828234038e+02,5.472416940771611280e+02
5.093125043700538868e+02,5.416534671574605682e+02
5.097286093572843129e+02,5.380764481446411764e+02
5.101447143445147390e+02,5.354170678124718279e+02
5.105608193317452219e+02,5.246855261665033368e+02
5.109769243189756480e+02,5.207918216230002599e+02
5.113930293062060741e+02,5.166420052973288648e+02
5.118091342934365002e+02,4.973706474499565502e+02
5.122252392806669832e+02,4.871945668280924906e+02
5.126413442678973524e+02,4.742181287195775781e+02
5.130574492551278354e+02,4.592200070649195141e+02
5.134735542423582046e+02,4.446601563807959110e+02
5.138896592295886876e+02,4.213942537631468781e+02
5.143057642168191705e+02,3.985940700459265145e+02
5.147218692040495398e+02,3.743373348757557437e+02
5.151379741912800228e+02,3.630105138363631454e+02
5.155540791785103920e+02,3.280678155616299136e+02
5.159701841657408750e+02,3.123290877014366060e+02
5.163862891529712442e+02,2.859490666934455589e+02
5.168023941402017272e+02,2.597405589819355782e+02
5.172184991274322101e+02,2.376523137724163348e+02
5.176346041146625794e+02,2.123303299254222338e+02
5.180507091018930623e+02,1.896942783738539333e+02
5.184668140891235453e+02,1.715165534605087885e+02
5.188829190763539145e+02,1.559022381808715920e+02
5.192990240635843975e+02,1.473860707624009194e+02
5.197151290508147667e+02,1.455251753125700702e+02
5.201312340380452497e+02,1.490328553604474848e+02
5.205473390252756190e+02,1.598212743828513851e+02
5.209634440125061019e+02,1.775268363178728066e+02
5.213795489997365848e+02,1.951164050489489910e+02
5.217956539869669541e+02,2.181690629297502824e+02
5.222117589741974371e+02,2.405211674152157002e+02
5.226278639614278063e+02,2.653031001433537313e+02
5.230439689486582893e+02,2.918637287935882227e+02
5.234600739358887722e+02,3.115467547238176849e+02
5.238761789231191415e+02,3.326002577332459396e+02
5.242922839103496244e+02,3.576551338700891733e+02
5.247083888975799937e+02,3.802854176659056975e+02
5.251244938848104766e+02,3.937037199877028684e+02
5.255405988720408459e+02,4.220337525342877711e+02
5.259567038592713288e+02,4.295917216598263053e+02
5.263728088465018118e+02,4.500271326271973180e+02
5.267889138337321810e+02,4.550844766029807715e+02
5.272050188209626640e+02,4.763880293450290537e+02
5.276211238081931469e+02,4.889489018224226129e+02
5.280372287954235162e+02,4.870478628349444534e+02
5.284533337826538855e+02,5.079593801462557394e+02
5.288694387698843684e+02,4.980579976227506336e+02
5.292855437571148514e+02,5.132772351105589905e+02
5.297016487443452206e+02,5.082690054274638669e+02
5.301177537315757036e+02,5.114100606463148893e+02
5.305338587188061865e+02,5.126719928928255285e+02
5.309499637060365558e+02,5.019694331461711272e+02
5.313660686932670387e+02,4.971332377967812590e+02
5.317821736804974080e+02,4.897203566234089180e+02
5.321982786677278909e+02,4.814798743190485766e+02
5.326143836549582602e+02,4.729410521541039429e+02
5.330304886421887431e+02,4.636954006430773916e+02
5.334465936294192261e+02,4.454359150130604235e+02
5.338626986166495954e+02,4.267082991250855457e+02
5.342788036038800783e+02,4.079936688606075563e+02
5.346949085911104476e+02,3.948500383268335554e+02
5.351110135783409305e+02,3.728239529811885973e+02
5.355271185655714135e+02,3.472846841901123298e+02
5.359432235528017827e+02,3.277340157104391096e+02
5.363593285400322657e+02,3.047448200230534212e+02
5.367754335272627486e+02,2.843040329035353011e+02
5.371915385144931179e+02,2.604274595115994089e+02
5.376076435017234871e+02,2.394880676581180978e+02
5.380237484889539701e+02,2.148061563457211776e+02
5.384398534761844530e+02,1.948154328745231112e+02
5.388559584634148223e+02,1.764215751478932930e+02
5.392720634506453052e+02,1.610020421543997315e+02
5.396881684378757882e+02,1.511579050982547869e+02
5.401042734251061574e+02,1.449189983892177054e+02
5.405203784123366404e+02,1.448143381877967215e+02
5.409364833995670097e+02,1.554206193764408965e+02
5.413525883867974926e+02,1.675904725337165644e+02
5.417686933740278619e+02,1.820944824773775963e+02
5.421847983612583448e+02,2.031497716018897961e+02
5.426009033484887141e+02,2.226482710865971626e+02
5.430170083357191970e+02,2.458582616901282165e+02
5.434331133229496800e+02,2.635350391285055025e+02
5.438492183101800492e+02,2.880831410292969963e+02
5.442653232974105322e+02,3.077224686645099609e+02
5.446814282846409014e+02,3.251540218775563176e+02
5.450975332718713844e+02,3.505792207519311887e+02
5.455136382591018673e+02,3.698616272155447291e+02
5.459297432463322366e+02,3.880459916522563049e+02
5.463458482335627195e+02,4.080748613139704162e+02
5.467619532207932025e+02,4.180031827133852858e+02
5.471780582080235718e+02,4.378739174919916763e+02
5.475941631952540547e+02,4.500054569061955476e+02
5.480102681824845376e+02,4.505284614323898609e+02
5.484263731697149069e+02,4.610282691179899643e+02
5.488424781569453899e+02,4.717651402029836163e+02
5.492585831441757591e+02,4.714557540740427726e+02
5.496746881314062421e+02,4.872164196722084739e+02
5.500907931186366113e+02,4.862195238686838934e+02
5.505068981058669806e+02,4.845529078130876997e+02
5.509230030930974635e+02,4.883716189169423956e+02
5.513391080803279465e+02,4.844280267750921212e+02
5.517552130675583157e+02,4.815560402692009916e+02
5.521713180547887987e+02,4.686601007275424422e+02
5.525874230420192816e+02,4.595480391436796594e+02
5.530035280292496509e+02,4.501950318101698372e+02
5.534196330164801338e+02,4.438950429128591963e+02
5.538357380037105031e+02,4.231849206822537894e+02
5.542518429909409861e+02,4.142986044672655908e+02
5.546679479781714690e+02,3.964612236019843863e+02
5.550840529654018383e+02,3.811757443885841781e+02
5.555001579526323212e+02,3.608302811461686588e+02
5.559162629398628042e+02,3.437659249294545134e+02
5.563323679270931734e+02,3.246236397519645607e+02
5.567484729143236564e+02,3.030380646706215089e+02
5.571645779015541393e+02,2.813686048773052448e+02
5.575806828887845086e+02,2.593428462347407617e+02
5.579967878760149915e+02,2.411530116208098775e+02
5.584128928632452471e+02,2.166120581296857779e+02
5.588289978504757300e+02,2.017797924523912911e+02
5.592451028377062130e+02,1.792066021161344906e+02
5.596612078249365823e+02,1.684074291425105230e+02
5.600773128121670652e+02,1.550468926817511317e+02
5.604934177993975482e+02,1.480637995686946340e+02
5.609095227866279174e+02,1.469377079154556895e+02
5.613256277738584004e+02,1.523602862213129754e+02
5.617417327610888833e+02,1.580947934181626522e+02
5.621578377483192526e+02,1.709752828453708275e+02
5.625739427355497355e+02,1.876279919696315517e+02
5.629900477227801048e+02,2.043843871237928340e+02
5.634061527100105877e+02,2.241983705745654731e+02
5.638222576972410707e+02,2.441550161012708031e+02
5.642383626844714399e+02,2.700300698729966484e+02
5.646544676717019229e+02,2.860171369195098237e+02
5.650705726589324058e+02,3.037106242484628069e+02
5.654866776461627751e+02,3.226645904611668811e+02
5.659027826333932580e+02,3.466074053484711044e+02
5.663188876206237410e+02,3.657718693592249792e+02
5.667349926078541102e+02,3.796292991226692948e+02
5.671510975950845932e+02,3.893256532516979860e+02
5.675672025823148488e+02,4.031483482515407104e+02
5.679833075695453317e+02,4.183544608902759023e+02
5.683994125567758147e+02,4.336744626004751240e+02
5.688155175440061839e+02,4.415488918146268702e+02
5.692316225312366669e+02,4.464917157396098446e+02
5.696477275184671498e+02,4.478975543550195653e+02
5.700638325056975191e+02,4.562841812112551452e+02
5.704799374929280020e+02,4.554872014648890968e+02
5.708960424801584850e+02,4.582393945321786077e+02
5.713121474673888542e+02,4.635827374533877787e+02
5.717282524546193372e+02,4.618424953432241296e+02
5.721443574418497064e+02,4.495864893986694142e+02
5.725604624290801894e+02,4.518086684470953287e+02
5.729765674163106723e+02,4.446710465063466131e+02
5.733926724035410416e+02,4.365282063324104911e+02
5.738087773907715246e+02,4.231025692908568203e+02
5.742248823780020075e+02,4.128331368510541779e+02
5.746409873652323768e+02,4.032824936836987604e+02
5.750570923524628597e+02,3.898213014310406948e+02
5.754731973396933427e+02,3.688696831937439811e+02
5.758893023269235982e+02,3.555414599974060366e+02
5.763054073141540812e+02,3.432408839995839571e+02
5.767215123013844504e+02,3.176768963463042041e+02
5.771376172886149334e+02,3.024824204948825468e+02
5.775537222758454163e+02,2.825968830096263105e+02
5.779698272630757856e+02,2.611708654371395255e+02
5.783859322503062685e+02,2.426290905476930106e+02
5.788020372375367515e+02,2.229081864112575033e+02
5.792181422247671208e+02,2.008863426907147698e+02
5.796342472119976037e+02,1.853786916569647474e+02
5.800503521992280866e+02,1.700707600760202922e+02
5.804664571864584559e+02,1.569537191753696561e+02
5.808825621736889389e+02,1.516209838796218889e+02
5.812986671609193081e+02,1.457841387177479078e+02
5.817147721481497911e+02,1.479807724234719046e+02
5.821308771353802740e+02,1.547949996269635164e+02
5.825469821226106433e+02,1.622534825817716921e+02
5.829630871098411262e+02,1.766074383026710279e+02
5.833791920970716092e+02,1.925706727333423487e+02
5.837952970843019784e+02,2.080082087725952249e+02
5.842114020715324614e+02,2.302712504396717179e+02
5.846275070587629443e+02,2.430202094008789402e+02
5.850436120459931999e+02,2.706068424980131226e+02
5.854597170332236828e+02,2.828041564730309574e+02
5.858758220204540521e+02,3.045269314515829251e+02
5.862919270076845351e+02,3.236432662599679588e+02
5.867080319949150180e+02,3.382215984869907857e+02
5.871241369821453873e+02,3.512808399432458941e+02
5.875402419693758702e+02,3.694317703597310469e+02
5.879563469566063532e+02,3.761595134796100979e+02
5.883724519438367224e+02,3.894765207602731607e+02
5.887885569310672054e+02,4.040201858664647716e+02
5.892046619182976883e+02,4.099791294466143086e+02
5.896207669055280576e+02,4.262926734743116413e+02
5.900368718927585405e+02,4.335473896349270149e+02
5.904529768799890235e+02,4.336077259441349270e+02
5.908690818672193927e+02,4.343932641125098826e+02
5.912851868544498757e+02,4.447526416443305379e+02
5.917012918416802449e+02,4.425203071381309883e+02
5.921173968289107279e+02,4.404228731524114551e+02
5.925335018161412108e+02,4.387479835272834521e+02
5.929496068033715801e+02,4.342725445714039552e+02
5.933657117906019494e+02,4.280301547734788414e+02
5.937818167778324323e+02,4.187834772224084077e+02
5.941979217650628016e+02,4.097236038508680167e+02
5.946140267522932845e+02,4.024367238331580552e+02
5.950301317395237675e+02,3.858002722369178628e+02
5.954462367267541367e+02,3.762003426027508795e+02
5.958623417139846197e+02,3.653737101415398456e+02
5.962784467012149889e+02,3.537371742818721145e+02
5.966945516884454719e+02,3.293309764986475443e+02
5.971106566756759548e+02,3.182715814503031879e+02
5.975267616629063241e+02,2.964640353897714817e+02
5.979428666501368070e+02,2.788590271416791211e+02
5.983589716373672900e+02,2.615031230607762041e+02
5.987750766245976592e+02,2.423306425642603301e+02
5.991911816118281422e+02,2.256205232128298519e+02
5.996072865990586251e+02,2.060796034734441093e+02
6.000233915862889944e+02,1.881000956908241619e+02
6.004394965735194774e+02,1.763782160947287991e+02
6.008556015607498466e+02,1.629472054836632537e+02
6.012717065479803296e+02,1.525978274161179229e+02
6.016878115352108125e+02,1.466388370459822568e+02
6.021039165224410681e+02,1.473396819132756264e+02
6.025200215096715510e+02,1.507030207155752919e+02
6.029361264969020340e+02,1.553579828021291576e+02
6.033522314841324032e+02,1.678559883568337625e+02
6.037683364713628862e+02,1.829372136367395285e+02
6.041844414585933691e+02,1.949115155904921153e+02
6.046005464458237384e+02,2.172988241255926312e+02
6.050166514330542213e+02,2.330451639905527657e+02
6.054327564202845906e+02,2.489490589667794609e+02
6.058488614075150736e+02,2.663557128343771865e+02
6.062649663947455565e+02,2.870096733759502854e+02
6.066810713819759258e+02,3.000733376374707291e+02
6.070971763692064087e+02,3.172080367782002668e+02
6.075132813564368917e+02,3.305047091891379409e+02
6.079293863436672609e+02,3.502730563318589816e+02
6.083454913308977439e+02,3.608420314312986648e+02
6.087615963181282268e+02,3.706608260712258129e+02
6.091777013053585961e+02,3.778344027487757444e+02
6.095938062925890790e+02,3.913600453686711944e+02
6.100099112798194483e+02,3.963857330893764015e+02
6.104260162670498175e+02,4.029194998090603121e+02
6.108421212542803005e+02,4.143302618400979895e+02
6.112582262415106698e+02,4.141528473926814513e+02
6.116743312287411527e+02,4.188375428218487286e+02
6.120904362159716356e+02,4.194815307486693996e+02
6.125065412032020049e+02,4.209562008517766571e+02
6.129226461904324879e+02,4.160552779624144932e+02
6.133387511776629708e+02,4.155847956982174196e+02
6.137548561648933401e+02,4.135800784409761945e+02
6.141709611521238230e+02,4.097778956361834730e+02
6.145870661393541923e+02,3.959640241515110120e+02
6.150031711265846752e+02,3.909010420712429550e+02
6.154192761138151582e+02,3.803746545970764714e+02
6.158353811010455274e+02,3.654167150727967055e+02
6.162514860882760104e+02,3.555627521645490674e+02
6.166675910755064933e+02,3.410851282670269029e+02
6.170836960627368626e+02,3.253090053932436945e+02
6.174998010499673455e+02,3.075391991836860370e+02
6.179159060371978285e+02,2.954045758688267824e+02
6.183320110244281977e+02,2.799935095602438082e+02
6.187481160116586807e+02,2.619144649424515023e+02
6.191642209988889363e+02,2.474325322351340617e+02
6.195803259861194192e+02,2.258052206630838441e+02
6.199964309733499022e+02,2.109470495963391556e+02
6.204125359605802714e+02,1.934766463307876450e+02
6.208286409478107544e+02,1.804471867324131438e+02
6.212447459350412373e+02,1.652875835236979469e+02
6.216608509222716066e+02,1.562015602479483789e+02
6.220769559095020895e+02,1.502591935541088617e+02
6.224930608967325725e+02,1.476388991882714947e+02
6.229091658839629417e+02,1.489470508372001802e+02
6.233252708711934247e+02,1.531925987123022423e+02
6.237413758584237939e+02,1.604226954063038022e+02
6.241574808456542769e+02,1.737031460654674504e+02
6.245735858328847598e+02,1.841101823128215642e+02
6.249896908201151291e+02,2.045005603650208172e+02
6.254057958073456120e+02,2.145120785176487459e+02
6.258219007945760950e+02,2.320957059053618821e+02
6.262380057818064643e+02,2.531476301226399812e+02
6.266541107690369472e+02,2.705544306485574566e+02
6.270702157562674302e+02,2.832113286871864943e+02
6.274863207434977994e+02,2.932347624590678947e+02
6.279024257307281687e+02,3.153677178997677970e+02
6.283185307179585379e+02,3.268473652995797352e+02
6.287346357051890209e+02,3.381886170084513878e+02
6.291507406924195038e+02,3.521278785294105660e+02
6.295668456796498731e+02,3.667407732593713945e+02
6.299829506668803560e+02,3.662464408502436299e+02
6.303990556541108390e+02,3.844353668177118948e+02
6.308151606413412082e+02,3.852910744133457683e+02
6.312312656285716912e+02,3.909643529820974095e+02
6.316473706158021741e+02,4.013205639288706834e+02
6.320634756030325434e+02,4.013127275028178360e+02
6.324795805902630264e+02,3.998159816139406644e+02
6.328956855774933956e+02,4.103247198375036646e+02
6.333117905647238786e+02,4.066847573467076700e+02
6.337278955519543615e+02,3.997016408441094200e+02
6.341440005391847308e+02,3.914325132135976446e+02
6.345601055264152137e+02,3.898642526779316313e+02
6.349762105136456967e+02,3.822545815896789350e+02
6.353923155008760659e+02,3.725711099139551266e+02
6.358084204881065489e+02,3.687989880332815460e+02
6.362245254753370318e+02,3.593159402802489240e+02
6.366406304625672874e+02,3.427906712628140440e+02
6.370567354497977703e+02,3.368279825257394577e+02
6.374728404370281396e+02,3.168948637647961277e+02
6.378889454242586226e+02,3.078157799335821210e+02
6.383050504114891055e+02,2.916096329544031960e+02
6.387211553987194748e+02,2.772253840116271704e+02
6.391372603859499577e+02,2.624880754579946256e+02
6.395533653731804407e+02,2.397003984502515834e+02
6.399694703604108099e+02,2.285851021501135278e+02
6.403855753476412929e+02,2.098733381254362484e+02
6.408016803348717758e+02,1.977319702591900068e+02
6.412177853221021451e+02,1.842915366630818141e+02
6.416338903093326280e+02,1.707009066983931120e+02
6.420499952965629973e+02,1.641468484863439983e+02
6.424661002837934802e+02,1.540142492616677146e+02
6.428822052710239632e+02,1.496045763894704237e+02
6.432983102582543324e+02,1.475072069470645033e+02
6.437144152454848154e+02,1.510164137313636559e+02
6.441305202327152983e+02,1.564984073163388700e+02
6.445466252199456676e+02,1.669449876732020073e+02
6.449627302071761505e+02,1.768182647788325141e+02
6.453788351944065198e+02,1.904100587580213073e+02
6.457949401816368891e+02,2.030123293685165891e+02
6.462110451688673720e+02,2.169790417316635569e+02
6.466271501560977413e+02,2.346148860715627507e+02
6.470432551433282242e+02,2.498865080174600735e+02
6.474593601305587072e+02,2.655692916343971319e+02
6.478754651177890764e+02,2.836002358660840059e+02
6.482915701050195594e+02,2.901777787510139888e+02
6.487076750922500423e+02,3.076790840636006124e+02
6.491237800794804116e+02,3.246242979628428316e+02
6.495398850667108945e+02,3.305608586803951994e+02
6.499559900539413775e+02,3.378302544203715456e+02
6.503720950411717467e+02,3.548064996341294659e+02
6.507882000284022297e+02,3.625717848376445431e+02
6.512043050156325990e+02,3.690874536470244607e+02
6.516204100028630819e+02,3.778095088987743111e+02
6.520365149900935648e+02,3.807786342737014138e+02
6.524526199773239341e+02,3.832799950024083842e+02
6.528687249645544171e+02,3.875534622986137379e+02
6.532848299517849000e+02,3.843403172273342534e+02
6.537009349390151556e+02,3.878550387410711551e+02
6.541170399262456385e+02,3.863879489770812938e+02
6.545331449134761215e+02,3.827685785507765104e+02
6.549492499007064907e+02,3.752320965007316431e+02
6.553653548879369737e+02,3.694575874885825328e+02
6.557814598751673429e+02,3.640103431818106401e+02
6.561975648623978259e+02,3.542722302497257374e+02
6.566136698496283088e+02,3.501609182315873454e+02
6.570297748368586781e+02,3.366742392618487543e+02
6.574458798240891610e+02,3.315335444867406522e+02
6.578619848113196440e+02,3.153212224305787004e+02
6.582780897985500133e+02,2.990140326246529412e+02
6.586941947857804962e+02,2.889324076148785707e+02
6.591102997730109792e+02,2.755538893682399362e+02
6.595264047602413484e+02,2.609513374222519815e+02
6.599425097474718314e+02,2.464080269048679384e+02
6.603586147347022006e+02,2.279432453591774390e+02
6.607747197219326836e+02,2.158926982276847752e+02
6.611908247091631665e+02,2.022528273667543033e+02
6.616069296963935358e+02,1.848363334671597613e+02
6.620230346836240187e+02,1.751476140838530284e+02
6.624391396708545017e+02,1.656052166088138904e+02
6.628552446580847572e+02,1.564994842471773495e+02
6.632713496453152402e+02,1.510736572975158936e+02
6.636874546325457231e+02,1.493844294112023476e+02
6.641035596197760924e+02,1.502250460445207807e+02
6.645196646070065754e+02,1.539773449171853485e+02
6.649357695942369446e+02,1.592471613771469663e+02
6.653518745814674276e+02,1.689593016174715103e+02
6.657679795686979105e+02,1.819261413752664964e+02
6.661840845559282798e+02,1.936002918451056871e+02
6.666001895431587627e+02,2.085981921179547101e+02
6.670162945303892457e+02,2.241722028764007746e+02
6.674323995176196149e+02,2.395390368101437559e+02
6.678485045048500979e+02,2.481045450783773845e+02
6.682646094920805808e+02,2.679050710898363263e+02
6.686807144793109501e+02,2.754919930889603847e+02
6.690968194665414330e+02,2.927506115917399825e+02
6.695129244537718023e+02,3.046194719948729244e+02
6.699290294410022852e+02,3.141834494907003545e+02
6.703451344282327682e+02,3.227762900072675620e+02
6.707612394154631374e+02,3.358557826059064269e+02
6.711773444026935067e+02,3.441140127210563264e+02
6.715934493899239897e+02,3.498219430416870068e+02
6.720095543771543589e+02,3.630200982236602272e+02
6.724256593643848419e+02,3.627193058663700640e+02
6.728417643516153248e+02,3.662127597396483907e+02
6.732578693388456941e+02,3.705671987735508424e+02
6.736739743260761770e+02,3.715248297662699883e+02
6.740900793133065463e+02,3.720310499490367420e+02
6.745061843005370292e+02,3.712636344102815542e+02
6.749222892877675122e+02,3.723818599541601202e+02
6.753383942749978814e+02,3.654360369549800680e+02
6.757544992622283644e+02,3.618744951452032979e+02
6.761706042494588473e+02,3.527579851655833636e+02
6.765867092366892166e+02,3.496165618777259283e+02
6.770028142239196995e+02,3.432835541455999646e+02
6.774189192111501825e+02,3.289629993280333906e+02
6.778350241983805518e+02,3.197599593970496130e+02
6.782511291856110347e+02,3.058317607571009376e+02
6.786672341728414040e+02,2.989563534293042721e+02
6.790833391600718869e+02,2.848408912204262720e+02
6.794994441473023699e+02,2.705868712443294157e+02
6.799155491345326254e+02,2.593984657522830730e+02
6.803316541217631084e+02,2.441724277198927666e+02
6.807477591089935913e+02,2.311298864200366552e+02
6.811638640962239606e+02,2.168940360869182200e+02
6.815799690834544435e+02,2.034325168416355325e+02
6.819960740706849265e+02,1.876226039256224851e+02
6.824121790579152957e+02,1.785301766314418899e+02
6.828282840451457787e+02,1.697765692266235646e+02
6.832443890323761480e+02,1.597833765166266744e+02
6.836604940196066309e+02,1.537511701864880536e+02
6.840765990068371138e+02,1.512104066659902912e+02
6.844927039940674831e+02,1.495074652074529524e+02
6.849088089812979661e+02,1.516103965024281308e+02
6.853249139685284490e+02,1.555722576289779795e+02
6.857410189557588183e+02,1.642237528027023075e+02
6.861571239429893012e+02,1.748195604113359423e+02
6.865732289302197842e+02,1.885167737006308073e+02
6.869893339174501534e+02,1.982087932540127326e+02
6.874054389046806364e+02,2.124255012548536286e+02
6.878215438919110056e+02,2.259152375365167131e+02
6.882376488791414886e+02,2.359188888606732633e+02
6.886537538663718578e+02,2.470685480757144603e+02
6.890698588536022271e+02,2.661690563035329546e+02
6.894859638408327100e+02,2.787162626212340797e+02
6.899020688280631930e+02,2.917931018149561737e+02
6.903181738152935623e+02,3.000426097666255032e+02
6.907342788025240452e+02,3.108713961872908840e+02
6.911503837897545282e+02,3.203148487890520641e+02
6.915664887769848974e+02,3.332441297490739771e+02
6.919825937642153804e+02,3.345203055104582290e+02
6.923986987514458633e+02,3.433778573609491218e+02
6.928148037386762326e+02,3.491168595722710961e+02
6.932309087259067155e+02,3.493740396468338076e+02
6.936470137131370848e+02,3.589675857806673207e+02
6.940631187003675677e+02,3.562841206638780136e+02
6.944792236875980507e+02,3.557172071321261910e+02
6.948953286748284199e+02,3.504208873488628342e+02
6.953114336620589029e+02,3.600419837721344152e+02
6.957275386492893858e+02,3.537853686931460402e+02
6.961436436365197551e+02,3.452089190672399468e+02
6.965597486237502380e+02,3.441704004429111023e+02
6.969758536109807210e+02,3.393507864465839248e+02
6.973919585982109766e+02,3.285924626117263188e+02
6.978080635854414595e+02,3.242956659626911460e+02
6.982241685726718288e+02,3.123904347718668646e+02
6.986402735599023117e+02,3.034497160337373884e+02
6.990563785471327947e+02,2.932637487609068216e+02
6.994724835343631639e+02,2.814470195492481253e+02
6.998885885215936469e+02,2.713522483080996608e+02
7.003046935088241298e+02,2.593585660715251606e+02
7.007207984960544991e+02,2.466089564191383090e+02
7.011369034832849820e+02,2.309230331644639591e+02
7.015530084705154650e+02,2.202050222088568887e+02
7.019691134577458342e+02,2.054906072608091847e+02
7.023852184449763172e+02,1.954448254176053581e+02
7.028013234322066864e+02,1.830925698263766890e+02
7.032174284194371694e+02,1.727593326958630655e+02
7.036335334066676523e+02,1.606770501367014674e+02
7.040496383938980216e+02,1.562624618756670429e+02
7.044657433811285046e+02,1.518815354292970312e+02
7.048818483683589875e+02,1.490896887378937379e+02
7.052979533555893568e+02,1.490576606710896215e+02
7.057140583428198397e+02,1.533168964953768523e+02
7.061301633300502090e+02,1.606993930896576899e+02
7.065462683172805782e+02,1.674062505416648605e+02
7.069623733045110612e+02,1.754617803819264452e+02
7.073784782917414304e+02,1.897563274388535888e+02
7.077945832789719134e+02,1.994086274394963993e+02
7.082106882662023963e+02,2.120517136465436749e+02
7.086267932534327656e+02,2.250137814740342321e+02
7.090428982406632485e+02,2.379162343090189609e+02
7.094590032278937315e+02,2.520240218600028470e+02
7.098751082151241008e+02,2.632764732351050156e+02
7.102912132023545837e+02,2.764124701100209336e+02
7.107073181895850666e+02,2.817724743810906602e+02
7.111234231768154359e+02,2.936371749667209201e+02
7.115395281640459189e+02,3.099139407187525990e+02
7.119556331512762881e+02,3.090876029646887559e+02
7.123717381385067711e+02,3.224832371700659905e+02
7.127878431257372540e+02,3.212436871683782442e+02
7.132039481129676233e+02,3.321220302310430270e+02
7.136200531001981062e+02,3.392316401982937464e+02
7.140361580874285892e+02,3.369765662750398292e+02
7.144522630746588447e+02,3.502007465221214488e+02
7.148683680618893277e+02,3.479616706199706755e+02
7.152844730491198106e+02,3.497999263306409148e+02
7.157005780363501799e+02,3.489702318541600334e+02
7.161166830235806628e+02,3.461939760902773742e+02
7.165327880108110321e+02,3.410119196676972138e+02
7.169488929980415151e+02,3.385472209481937966e+02
7.173649979852719980e+02,3.304653221485597783e+02
7.177811029725023673e+02,3.249340670043949899e+02
7.181972079597328502e+02,3.148948895378313750e+02
7.186133129469633332e+02,3.077999395932362745e+02
7.190294179341937024e+02,2.994547359438091121e+02
7.194455229214241854e+02,2.872986959364757240e+02
7.198616279086546683e+02,2.780879594335033858e+02
7.202777328958850376e+02,2.664270445839546255e+02
7.206938378831155205e+02,2.548233246354037647e+02
7.211099428703458898e+02,2.430655524075889389e+02
7.215260478575763727e+02,2.304998596700522171e+02
7.219421528448068557e+02,2.191481545565667375e+02
7.223582578320372249e+02,2.085849121324682756e+02
7.227743628192677079e+02,1.969169976095438130e+02
7.231904678064981908e+02,1.848523499846378684e+02
7.236065727937284464e+02,1.749890867759014839e+02
7.240226777809589294e+02,1.656902995394953280e+02
